origin_id,mode,facility_type,Tr,AF_k,P_i
PH_018,walking,Kin,5,0.01897964149566064,12329.0
PH_019,walking,Kin,5,0.051797530930611874,9540.0
PH_020,walking,Kin,5,0.021201310777781736,16071.0
PH_021,walking,Kin,5,0.032805126111300834,3415.0
PH_022,walking,Kin,5,0.05015979915160635,3444.0
PH_023,walking,Kin,5,0.0,6744.0
PH_024,walking,Kin,5,0.027029302795554058,11876.0
PH_025,walking,Kin,5,0.004996573101519869,5866.0
PH_026,walking,Kin,5,0.029415737702813936,8869.0
PH_027,walking,Kin,5,0.013578022309338288,6419.0
PH_028,walking,Kin,5,0.017610796112504948,3185.0
PH_029,walking,Kin,5,0.0,7165.0
PH_030,walking,Kin,5,0.05106277503581663,6200.0
PH_031,walking,Kin,5,0.05692879170072156,3534.0
PH_032,walking,Kin,5,0.02606794341010911,10438.0
PH_033,walking,Kin,5,0.0,7907.0
PH_034,walking,Kin,5,0.06735838297121281,11259.0
PH_035,walking,Kin,5,0.04453265501444119,9662.0
PH_036,walking,Kin,5,0.019810941271118262,9944.0
PH_037,walking,Kin,5,0.011468860186951608,8499.0
PH_038,walking,Kin,5,0.051196154121797996,13258.0
PH_039,walking,Kin,5,0.004793071694858537,11426.0
PH_040,walking,Kin,5,0.015567579987472433,11295.0
PH_041,walking,Kin,5,0.009233529506155356,18247.0
PH_042,walking,Kin,5,0.201054080875887,4942.0
PH_043,walking,Kin,5,0.0024882619727662615,4411.0
PH_044,walking,Kin,5,0.04916435592465316,4684.0
PH_045,walking,Kin,5,0.005494385539741631,6208.0
PH_046,walking,Kin,5,0.004883093008559775,17407.0
PH_047,walking,Kin,5,0.0071492403932082215,24618.0
PH_048,walking,Kin,5,0.016151835825371663,23341.0
PH_049,walking,Kin,5,0.01674286053553405,16843.0
PH_050,walking,Kin,5,0.024780976220275343,11985.0
PH_051,walking,Kin,5,0.04834775829186587,14753.0
PH_052,walking,Kin,5,0.011335633316904879,22319.0
PH_053,walking,Kin,5,0.00870255407205828,35277.0
PH_054,walking,Kin,5,0.0,3063.0
PH_055,walking,Kin,5,0.02170074391915609,25561.0
PH_056,walking,Kin,5,0.0,11404.0
PH_057,walking,Kin,5,0.08081819482191388,6991.0
PH_058,walking,Kin,5,0.005355349771281937,17926.0
PH_059,walking,Kin,5,0.0150847752757528,18748.0
PH_060,walking,Kin,5,0.03805105421564275,4696.0
PH_061,walking,Kin,5,0.0,18720.0
PH_062,walking,Kin,5,0.019779750857346134,13612.0
PH_063,walking,Kin,5,0.03291741174989301,14060.0
PH_064,walking,Kin,5,0.010544293458082719,13467.0
PH_065,walking,Kin,5,0.013784405750188397,21845.0
PH_066,walking,Kin,5,0.03540853924344095,7079.0
PH_067,walking,Kin,5,0.01547494041530352,17833.0
PH_068,walking,Kin,5,0.03069787855168733,5936.0
PH_069,walking,Kin,5,0.01133215762782187,15440.0
PH_070,walking,Kin,5,0.0031000420348567654,5280.0
PH_071,walking,Kin,5,0.015640064274236743,18670.0
PH_072,walking,Kin,5,0.010018291809158818,15831.0
PH_073,walking,Kin,5,0.016606975720160636,12176.0
PH_074,walking,Kin,5,0.016202388120060404,16794.0
PH_075,walking,Kin,5,0.011622227706581582,3620.0
PH_076,walking,Kin,5,0.05774815168846926,4280.0
PH_077,walking,Kin,5,0.015773672571329302,21799.0
PH_078,walking,Kin,5,0.023403911745952508,10026.0
C_014,walking,Kin,5,0.0,5698.0
C_015,walking,Kin,5,0.019060870132783958,4432.0
C_016,walking,Kin,5,0.00516713039665257,4909.0
C_010,walking,Kin,5,0.06266901446363794,6353.0
C_011,walking,Kin,5,0.0,3904.0
C_012,walking,Kin,5,0.0036272301302005465,4839.0
C_019,walking,Kin,5,0.00432245023373266,4950.0
C_020,walking,Kin,5,0.0,8980.0
C_021,walking,Kin,5,0.011868354745217554,14586.0
C_023,walking,Kin,5,0.03281405369572423,6034.0
C_024,walking,Kin,5,0.0,10071.0
C_025,walking,Kin,5,0.007494006162725362,11614.0
C_007,walking,Kin,5,0.02799941970114609,13786.0
C_008,walking,Kin,5,0.023902324555233244,7247.0
C_009,walking,Kin,5,0.048148723468600996,4971.0
C_005,walking,Kin,5,0.010091957804808992,3557.0
C_006,walking,Kin,5,0.0,6615.0
C_003,walking,Kin,5,0.0067193740227686136,3500.0
C_004,walking,Kin,5,0.0,4929.0
C_026,walking,Kin,5,0.03145189874475944,4499.0
C_001,walking,Kin,5,0.03133965609288366,11335.0
C_002,walking,Kin,5,0.031700682365243954,4039.0
C_022,walking,Kin,5,0.023815556118571068,3947.0
C_013,walking,Kin,5,0.010436462966124006,3999.0
C_017,walking,Kin,5,0.004315061712960836,3179.0
C_018,walking,Kin,5,0.031182458703118032,8550.0
H_001,walking,Kin,5,0.025177072490006235,41.0
H_002,walking,Kin,5,0.05603688798512289,20.7
H_003,walking,Kin,5,0.4942118190129998,112.7
H_004,walking,Kin,5,0.8957054955460593,121.9
H_005,walking,Kin,5,0.10483729679932026,138.0
H_006,walking,Kin,5,0.023263746588449274,34.5
H_007,walking,Kin,5,0.0,57.5
H_008,walking,Kin,5,1.6149150318392171,55.2
H_009,walking,Kin,5,0.6005791778470921,2.3
H_010,walking,Kin,5,56.08695652173913,2.3
H_011,walking,Kin,5,145.09414312753356,2.3
H_012,walking,Kin,5,48.51474645202556,2.3
H_013,walking,Kin,5,41.97215123067781,2.3
H_014,walking,Kin,5,1.127932880447093,32.2
H_015,walking,Kin,5,0.0,202.4
H_016,walking,Kin,5,87.60497592322578,4.6
H_017,walking,Kin,5,0.20761951641941728,163.3
H_018,walking,Kin,5,7.213623959876695,87.4
H_019,walking,Kin,5,0.0,168.0
H_020,walking,Kin,5,0.14783578624367277,106.0
H_021,walking,Kin,5,1.3617705325053544,162.0
H_022,walking,Kin,5,0.0,1600.0
H_023,walking,Kin,5,0.003464580784834805,1090.0
H_024,walking,Kin,5,0.0,220.0
H_025,walking,Kin,5,0.0,400.0
H_026,walking,Kin,5,0.04133739245920416,509.0
H_027,walking,Kin,5,0.006430296689842057,388.0
H_028,walking,Kin,5,0.13104611772977748,612.0
H_029,walking,Kin,5,0.0,1460.0
H_030,walking,Kin,5,0.0,774.0
PV_001,walking,Kin,5,0.018649679809166486,10791.0
PV_002,walking,Kin,5,0.027730127789843267,4367.0
PV_003,walking,Kin,5,0.051195802833587545,6515.0
PV_004,walking,Kin,5,0.07350689127105665,3265.0
PV_005,walking,Kin,5,0.00351576377720793,3873.0
PV_006,walking,Kin,5,0.0,5035.0
PV_007,walking,Kin,5,0.0,5276.0
PV_008,walking,Kin,5,0.07088799149591138,4964.0
PV_009,walking,Kin,5,0.0,4400.0
PV_010,walking,Kin,5,0.0,3329.0
PV_011,walking,Kin,5,0.004947663306246742,6704.0
PV_012,walking,Kin,5,0.0846567629958394,3249.0
PV_013,walking,Kin,5,0.004222468146341025,6236.0
PV_014,walking,Kin,5,0.07880838827282022,6634.0
PV_015,walking,Kin,5,0.04638772521546388,3928.0
PV_016,walking,Kin,5,0.027501577838887722,11801.0
PV_017,walking,Kin,5,0.04507370401899726,22319.0
PV_018,walking,Kin,5,0.01386539968676915,12664.0
PV_019,walking,Kin,5,0.025318797779254883,6009.0
PV_020,walking,Kin,5,0.04184257058572822,8696.0
PV_021,walking,Kin,5,0.05830940945575581,3140.0
PV_022,walking,Kin,5,0.09375979931012857,3189.0
PV_023,walking,Kin,5,0.017665579621676905,37299.0
PV_024,walking,Kin,5,0.036810741353393774,3421.0
PV_025,walking,Kin,5,0.09545689512711544,7887.0
PV_026,walking,Kin,5,0.004947291674197739,2781.0
PV_027,walking,Kin,5,0.0,2777.0
PV_028,walking,Kin,5,0.031746424489367424,5005.0
PV_029,walking,Kin,5,0.0,4651.0
PV_030,walking,Kin,5,0.09578179045870755,4090.0
PV_031,walking,Kin,5,0.005513135980405294,4396.0
PV_032,walking,Kin,5,0.008605495075168482,9645.0
PV_033,walking,Kin,5,0.05533482985103799,12357.0
PV_034,walking,Kin,5,0.12168369112683042,5678.0
PV_035,walking,Kin,5,0.008015098437071405,5802.0
PV_036,walking,Kin,5,0.031016569569845272,2567.0
PV_037,walking,Kin,5,0.021770918839458146,3476.0
PV_038,walking,Kin,5,0.0,13142.0
PV_039,walking,Kin,5,0.020236106476159487,3264.0
PV_040,walking,Kin,5,0.012224662039225708,4472.0
PV_041,walking,Kin,5,0.0,5604.0
PV_042,walking,Kin,5,0.012617790821617117,4002.0
PV_043,walking,Kin,5,0.0041511490588827474,6647.0
PV_044,walking,Kin,5,0.03819856775972953,30038.0
PV_045,walking,Kin,5,0.019189669358306856,6746.0
PH_001,walking,Kin,10,0.0,3913.0
PH_002,walking,Kin,10,0.026634024014298274,3209.0
PH_003,walking,Kin,10,0.0,3923.0
PH_004,walking,Kin,10,0.009114762992128675,10775.0
PH_005,walking,Kin,10,0.012796883523043312,5453.0
PH_006,walking,Kin,10,0.008166147786610532,17817.0
PH_007,walking,Kin,10,0.00835673482693261,13588.0
PH_008,walking,Kin,10,0.016598638597670124,16756.0
PH_009,walking,Kin,10,0.008351938965854445,8485.0
PH_010,walking,Kin,10,0.011289161903394558,9682.0
PH_011,walking,Kin,10,0.020961483610000588,16989.0
PH_012,walking,Kin,10,0.03215623652639766,14147.0
PH_013,walking,Kin,10,0.015027703119760547,4587.0
PH_014,walking,Kin,10,0.012956674719335926,15655.0
PH_015,walking,Kin,10,0.007236484396950994,5572.0
PH_016,walking,Kin,10,0.03917529805928156,12066.0
PH_017,walking,Kin,10,0.0007290495300887271,6467.0
PH_018,walking,Kin,10,0.04366753065263607,12329.0
PH_019,walking,Kin,10,0.0608883508901699,9540.0
PH_020,walking,Kin,10,0.027975852469256664,16071.0
PH_021,walking,Kin,10,0.02018578867198933,3415.0
PH_022,walking,Kin,10,0.03189185909690294,3444.0
PH_023,walking,Kin,10,0.02769224149040671,6744.0
PH_024,walking,Kin,10,0.014284443451042883,11876.0
PH_025,walking,Kin,10,0.019921961171125664,5866.0
PH_026,walking,Kin,10,0.020990973382012793,8869.0
PH_027,walking,Kin,10,0.032967812683363205,6419.0
PH_028,walking,Kin,10,0.026370788229751866,3185.0
PH_029,walking,Kin,10,0.011489723524415926,7165.0
PH_030,walking,Kin,10,0.037663290646332684,6200.0
PH_031,walking,Kin,10,0.050939552388702784,3534.0
PH_032,walking,Kin,10,0.025913910465014484,10438.0
PH_033,walking,Kin,10,0.0037103563659291977,7907.0
PH_034,walking,Kin,10,0.05091253510760407,11259.0
PH_035,walking,Kin,10,0.027624845392176488,9662.0
PH_036,walking,Kin,10,0.01913297506318088,9944.0
PH_037,walking,Kin,10,0.028914221438597586,8499.0
PH_038,walking,Kin,10,0.04419845445177971,13258.0
PH_039,walking,Kin,10,0.013906344851750838,11426.0
PH_040,walking,Kin,10,0.03612603400651257,11295.0
PH_041,walking,Kin,10,0.02897373073755683,18247.0
PH_042,walking,Kin,10,0.25334864825991127,4942.0
PH_043,walking,Kin,10,0.00523367439639411,4411.0
PH_044,walking,Kin,10,0.03588866377235238,4684.0
PH_045,walking,Kin,10,0.019130337942253113,6208.0
PH_046,walking,Kin,10,0.0075204573901421785,17407.0
PH_047,walking,Kin,10,0.012842830053754663,24618.0
PH_048,walking,Kin,10,0.017328624236033877,23341.0
PH_049,walking,Kin,10,0.011422873825020744,16843.0
PH_050,walking,Kin,10,0.018155878807822302,11985.0
PH_051,walking,Kin,10,0.042835978615602524,14753.0
PH_052,walking,Kin,10,0.011293449323325815,22319.0
PH_053,walking,Kin,10,0.016059788387230056,35277.0
PH_054,walking,Kin,10,0.0044548518757638895,3063.0
PH_055,walking,Kin,10,0.07318093527620839,25561.0
PH_056,walking,Kin,10,0.028778105922430172,11404.0
PH_057,walking,Kin,10,0.03279735445146187,6991.0
PH_058,walking,Kin,10,0.018010008023122883,17926.0
PH_059,walking,Kin,10,0.02242193775305142,18748.0
PH_060,walking,Kin,10,0.23068079796786992,4696.0
PH_061,walking,Kin,10,0.006365530846757403,18720.0
PH_062,walking,Kin,10,0.023774326684079996,13612.0
PH_063,walking,Kin,10,0.04563378446987711,14060.0
PH_064,walking,Kin,10,0.01871364646450881,13467.0
PH_065,walking,Kin,10,0.01763024437216414,21845.0
PH_066,walking,Kin,10,0.02583400466379592,7079.0
PH_067,walking,Kin,10,0.02153689607378941,17833.0
PH_068,walking,Kin,10,0.021050016846813686,5936.0
PH_069,walking,Kin,10,0.012780748886815322,15440.0
PH_070,walking,Kin,10,0.00865739755048762,5280.0
PH_071,walking,Kin,10,0.02277254324668785,18670.0
PH_072,walking,Kin,10,0.0070908330084549515,15831.0
PH_073,walking,Kin,10,0.025875818729311183,12176.0
PH_074,walking,Kin,10,0.015597903846256837,16794.0
PH_075,walking,Kin,10,0.027833937057000283,3620.0
PH_076,walking,Kin,10,0.05869049107369999,4280.0
PH_077,walking,Kin,10,0.019636392292175585,21799.0
PH_078,walking,Kin,10,0.022810039865826595,10026.0
C_014,walking,Kin,10,0.0036861962245185935,5698.0
C_015,walking,Kin,10,0.016149382265077308,4432.0
C_016,walking,Kin,10,0.0314037785803682,4909.0
C_010,walking,Kin,10,0.04223254465777064,6353.0
C_011,walking,Kin,10,0.0,3904.0
C_012,walking,Kin,10,0.005095728892769656,4839.0
C_019,walking,Kin,10,0.039091713941259064,4950.0
C_020,walking,Kin,10,0.0056951876214202035,8980.0
C_021,walking,Kin,10,0.014840746674962931,14586.0
C_023,walking,Kin,10,0.019969576978135974,6034.0
C_024,walking,Kin,10,0.0032572365461305377,10071.0
C_025,walking,Kin,10,0.014023070514769942,11614.0
C_007,walking,Kin,10,0.019685656501659737,13786.0
C_008,walking,Kin,10,0.026285104471574026,7247.0
C_009,walking,Kin,10,0.04592525202152639,4971.0
C_005,walking,Kin,10,0.01528413603123444,3557.0
C_006,walking,Kin,10,0.008495305179347771,6615.0
C_003,walking,Kin,10,0.017601362959158408,3500.0
C_004,walking,Kin,10,0.005651366333377913,4929.0
C_026,walking,Kin,10,0.019553962582009102,4499.0
C_001,walking,Kin,10,0.04105929657087938,11335.0
C_002,walking,Kin,10,0.041333026048998196,4039.0
C_022,walking,Kin,10,0.014599421998716448,3947.0
C_013,walking,Kin,10,0.006810687824023837,3999.0
C_017,walking,Kin,10,0.00910220751950377,3179.0
C_018,walking,Kin,10,0.047849562356406694,8550.0
H_001,walking,Kin,10,0.03804391852401682,41.0
H_002,walking,Kin,10,0.06367769198422439,20.7
H_003,walking,Kin,10,3.7374069050679277,112.7
H_004,walking,Kin,10,0.09213003078523548,121.9
H_005,walking,Kin,10,0.05993030689368393,138.0
H_006,walking,Kin,10,0.07399675192909504,34.5
H_007,walking,Kin,10,0.0090139795844512,57.5
H_008,walking,Kin,10,0.05256854394309868,55.2
H_009,walking,Kin,10,0.08144191299950096,2.3
H_010,walking,Kin,10,0.05252697396927331,2.3
H_011,walking,Kin,10,0.2315128292678581,2.3
H_012,walking,Kin,10,0.09757482703678372,2.3
H_013,walking,Kin,10,0.26786377331299527,2.3
H_014,walking,Kin,10,0.8350841204548074,32.2
H_015,walking,Kin,10,1.0764429604186998,202.4
H_016,walking,Kin,10,74.02251918268117,4.6
H_017,walking,Kin,10,0.05533635387566141,163.3
H_018,walking,Kin,10,2.108685459989482,87.4
H_019,walking,Kin,10,0.40191346229536007,168.0
H_020,walking,Kin,10,0.03527292483626655,106.0
H_021,walking,Kin,10,1.9127407037900224,162.0
H_022,walking,Kin,10,0.0007796037380977754,1600.0
H_023,walking,Kin,10,0.0017666958582745137,1090.0
H_024,walking,Kin,10,0.016983928189553927,220.0
H_025,walking,Kin,10,0.00643687995904769,400.0
H_026,walking,Kin,10,0.04707509713798448,509.0
H_027,walking,Kin,10,0.018519304262421765,388.0
H_028,walking,Kin,10,0.03343458040082467,612.0
H_029,walking,Kin,10,0.00760001392014846,1460.0
H_030,walking,Kin,10,0.0024854702178278404,774.0
PV_001,walking,Kin,10,0.012457751501661642,10791.0
PV_002,walking,Kin,10,0.035058252926270086,4367.0
PV_003,walking,Kin,10,0.02424263575195272,6515.0
PV_004,walking,Kin,10,0.06408280244303843,3265.0
PV_005,walking,Kin,10,0.028588649007659967,3873.0
PV_006,walking,Kin,10,0.028900656550143677,5035.0
PV_007,walking,Kin,10,0.006269692334384907,5276.0
PV_008,walking,Kin,10,0.037801361330379736,4964.0
PV_009,walking,Kin,10,0.026386975679840004,4400.0
PV_010,walking,Kin,10,0.0047802242628678625,3329.0
PV_011,walking,Kin,10,0.0018180605229408471,6704.0
PV_012,walking,Kin,10,0.04990869853817534,3249.0
PV_013,walking,Kin,10,0.006328270125713306,6236.0
PV_014,walking,Kin,10,0.03739366951399738,6634.0
PV_015,walking,Kin,10,0.034337870438340086,3928.0
PV_016,walking,Kin,10,0.05085090534759273,11801.0
PV_017,walking,Kin,10,0.04648243886492844,22319.0
PV_018,walking,Kin,10,0.0275676028884697,12664.0
PV_019,walking,Kin,10,0.024619351491325287,6009.0
PV_020,walking,Kin,10,0.052648344744176,8696.0
PV_021,walking,Kin,10,0.03018010913605109,3140.0
PV_022,walking,Kin,10,0.029509365435029782,3189.0
PV_023,walking,Kin,10,0.021085712700206892,37299.0
PV_024,walking,Kin,10,0.0355443905645097,3421.0
PV_025,walking,Kin,10,0.11196226149041724,7887.0
PV_026,walking,Kin,10,0.023440983265513513,2781.0
PV_027,walking,Kin,10,0.0,2777.0
PV_028,walking,Kin,10,0.016885750265165388,5005.0
PV_029,walking,Kin,10,0.011415368825522465,4651.0
PV_030,walking,Kin,10,0.20329310998643044,4090.0
PV_031,walking,Kin,10,0.0018372662447151823,4396.0
PV_032,walking,Kin,10,0.004939877193417888,9645.0
PV_033,walking,Kin,10,0.042153647795043006,12357.0
PV_034,walking,Kin,10,0.20330414421384974,5678.0
PV_035,walking,Kin,10,0.027169717540781842,5802.0
PV_036,walking,Kin,10,0.1458856374264002,2567.0
PV_037,walking,Kin,10,0.020527870156031268,3476.0
PV_038,walking,Kin,10,0.005181356167567355,13142.0
PV_039,walking,Kin,10,0.005680946611986675,3264.0
PV_040,walking,Kin,10,0.007505520466611288,4472.0
PV_041,walking,Kin,10,0.01825827492765011,5604.0
PV_042,walking,Kin,10,0.010493557815846311,4002.0
PV_043,walking,Kin,10,0.030074174392503306,6647.0
PV_044,walking,Kin,10,0.03166984747930546,30038.0
PV_045,walking,Kin,10,0.03008108483185494,6746.0
PH_001,walking,Kin,15,0.0011042881821498529,3913.0
PH_002,walking,Kin,15,0.0300169157175019,3209.0
PH_003,walking,Kin,15,0.003441295094059555,3923.0
PH_004,walking,Kin,15,0.009056664245098312,10775.0
PH_005,walking,Kin,15,0.010601548966870135,5453.0
PH_006,walking,Kin,15,0.01228676992221926,17817.0
PH_007,walking,Kin,15,0.01717011300013438,13588.0
PH_008,walking,Kin,15,0.012190487362041254,16756.0
PH_009,walking,Kin,15,0.008140291380511096,8485.0
PH_010,walking,Kin,15,0.012642272327763581,9682.0
PH_011,walking,Kin,15,0.016402972221275867,16989.0
PH_012,walking,Kin,15,0.023363020077283813,14147.0
PH_013,walking,Kin,15,0.02136991207071927,4587.0
PH_014,walking,Kin,15,0.02311265498026767,15655.0
PH_015,walking,Kin,15,0.009076035670928238,5572.0
PH_016,walking,Kin,15,0.04032717665987501,12066.0
PH_017,walking,Kin,15,0.005712851910567055,6467.0
PH_018,walking,Kin,15,0.07675581721284556,12329.0
PH_019,walking,Kin,15,0.047385858142692965,9540.0
PH_020,walking,Kin,15,0.02376733194268193,16071.0
PH_021,walking,Kin,15,0.027240771935951473,3415.0
PH_022,walking,Kin,15,0.021569474773027338,3444.0
PH_023,walking,Kin,15,0.027835592978858414,6744.0
PH_024,walking,Kin,15,0.011987671082365288,11876.0
PH_025,walking,Kin,15,0.029283902609551993,5866.0
PH_026,walking,Kin,15,0.014475205502115705,8869.0
PH_027,walking,Kin,15,0.02891631087418157,6419.0
PH_028,walking,Kin,15,0.027489533552752635,3185.0
PH_029,walking,Kin,15,0.015137840412677758,7165.0
PH_030,walking,Kin,15,0.03011230461057849,6200.0
PH_031,walking,Kin,15,0.035812402121176964,3534.0
PH_032,walking,Kin,15,0.02793777975304723,10438.0
PH_033,walking,Kin,15,0.013485075283719375,7907.0
PH_034,walking,Kin,15,0.03331877563459699,11259.0
PH_035,walking,Kin,15,0.024172132631182834,9662.0
PH_036,walking,Kin,15,0.013060338399432533,9944.0
PH_037,walking,Kin,15,0.02792509915006818,8499.0
PH_038,walking,Kin,15,0.039789855157458184,13258.0
PH_039,walking,Kin,15,0.012470542527701065,11426.0
PH_040,walking,Kin,15,0.031434728184208914,11295.0
PH_041,walking,Kin,15,0.03050401408203999,18247.0
PH_042,walking,Kin,15,0.22890034757634753,4942.0
PH_043,walking,Kin,15,0.025481590507694343,4411.0
PH_044,walking,Kin,15,0.04389242692213137,4684.0
PH_045,walking,Kin,15,0.04995920162569575,6208.0
PH_046,walking,Kin,15,0.01859344937957123,17407.0
PH_047,walking,Kin,15,0.015835686576957532,24618.0
PH_048,walking,Kin,15,0.015211851850616891,23341.0
PH_049,walking,Kin,15,0.015587751046684436,16843.0
PH_050,walking,Kin,15,0.01649018846897495,11985.0
PH_051,walking,Kin,15,0.03659176297196664,14753.0
PH_052,walking,Kin,15,0.011343901592462952,22319.0
PH_053,walking,Kin,15,0.014998530282944995,35277.0
PH_054,walking,Kin,15,0.01067989024361216,3063.0
PH_055,walking,Kin,15,0.08926361533848974,25561.0
PH_056,walking,Kin,15,0.025484206394354038,11404.0
PH_057,walking,Kin,15,0.024049052989048688,6991.0
PH_058,walking,Kin,15,0.02252786125190007,17926.0
PH_059,walking,Kin,15,0.02329403482455185,18748.0
PH_060,walking,Kin,15,0.30703881596452043,4696.0
PH_061,walking,Kin,15,0.009460394211527454,18720.0
PH_062,walking,Kin,15,0.021398376108709684,13612.0
PH_063,walking,Kin,15,0.03309175368145792,14060.0
PH_064,walking,Kin,15,0.01876414766319256,13467.0
PH_065,walking,Kin,15,0.016703992287628932,21845.0
PH_066,walking,Kin,15,0.023567031251693387,7079.0
PH_067,walking,Kin,15,0.027057552403667834,17833.0
PH_068,walking,Kin,15,0.02088211557432103,5936.0
PH_069,walking,Kin,15,0.01454413708258281,15440.0
PH_070,walking,Kin,15,0.015897932556334426,5280.0
PH_071,walking,Kin,15,0.0332720411619184,18670.0
PH_072,walking,Kin,15,0.020327041620752568,15831.0
PH_073,walking,Kin,15,0.02963344138618642,12176.0
PH_074,walking,Kin,15,0.015627025815942868,16794.0
PH_075,walking,Kin,15,0.030269928126293963,3620.0
PH_076,walking,Kin,15,0.04739016801239038,4280.0
PH_077,walking,Kin,15,0.022142327259943934,21799.0
PH_078,walking,Kin,15,0.026460872614518342,10026.0
C_014,walking,Kin,15,0.00802264092987454,5698.0
C_015,walking,Kin,15,0.02457234610142097,4432.0
C_016,walking,Kin,15,0.03993602998656584,4909.0
C_010,walking,Kin,15,0.032137219009240936,6353.0
C_011,walking,Kin,15,0.0012325901031173118,3904.0
C_012,walking,Kin,15,0.01669854693350208,4839.0
C_019,walking,Kin,15,0.04166072056656583,4950.0
C_020,walking,Kin,15,0.018174195653401597,8980.0
C_021,walking,Kin,15,0.008695567697529084,14586.0
C_023,walking,Kin,15,0.012635043597772098,6034.0
C_024,walking,Kin,15,0.00904735952497349,10071.0
C_025,walking,Kin,15,0.019503486258405294,11614.0
C_007,walking,Kin,15,0.023339273886598875,13786.0
C_008,walking,Kin,15,0.015420501675088513,7247.0
C_009,walking,Kin,15,0.03449019138634075,4971.0
C_005,walking,Kin,15,0.012057883888067555,3557.0
C_006,walking,Kin,15,0.011649296518645623,6615.0
C_003,walking,Kin,15,0.024767436420549103,3500.0
C_004,walking,Kin,15,0.018195334688784013,4929.0
C_026,walking,Kin,15,0.03130895417809532,4499.0
C_001,walking,Kin,15,0.0502167514525087,11335.0
C_002,walking,Kin,15,0.04201319644909139,4039.0
C_022,walking,Kin,15,0.022031431372222788,3947.0
C_013,walking,Kin,15,0.007751125219579831,3999.0
C_017,walking,Kin,15,0.017244710457953095,3179.0
C_018,walking,Kin,15,0.03937347679140383,8550.0
H_001,walking,Kin,15,0.034196478681744344,41.0
H_002,walking,Kin,15,0.05017053886307313,20.7
H_003,walking,Kin,15,0.32269890290923825,112.7
H_004,walking,Kin,15,0.09328516146082645,121.9
H_005,walking,Kin,15,0.0554999995933904,138.0
H_006,walking,Kin,15,0.04422281987232979,34.5
H_007,walking,Kin,15,0.016182810879109506,57.5
H_008,walking,Kin,15,0.13308900563432466,55.2
H_009,walking,Kin,15,0.07757152627942923,2.3
H_010,walking,Kin,15,0.04626088922327082,2.3
H_011,walking,Kin,15,0.2542979516152518,2.3
H_012,walking,Kin,15,0.05914956969019503,2.3
H_013,walking,Kin,15,0.18059241812981588,2.3
H_014,walking,Kin,15,0.29299835919473916,32.2
H_015,walking,Kin,15,0.10700770454244013,202.4
H_016,walking,Kin,15,0.41366825959338843,4.6
H_017,walking,Kin,15,0.03265029302604249,163.3
H_018,walking,Kin,15,0.23709075265409835,87.4
H_019,walking,Kin,15,0.09329379360597494,168.0
H_020,walking,Kin,15,0.029425342530886592,106.0
H_021,walking,Kin,15,0.1025854694401688,162.0
H_022,walking,Kin,15,0.004976324616890545,1600.0
H_023,walking,Kin,15,0.00908194927436189,1090.0
H_024,walking,Kin,15,0.06049742731266028,220.0
H_025,walking,Kin,15,0.020858204898766795,400.0
H_026,walking,Kin,15,0.05516161645330096,509.0
H_027,walking,Kin,15,0.025758369371600254,388.0
H_028,walking,Kin,15,0.03561829190920035,612.0
H_029,walking,Kin,15,0.006978142360594571,1460.0
